iu_ac,date_debut,date_fin,libelle,iu_nd_aval,libelle_nd_aval,iu_nd_amont,libelle_nd_amont,geo_point_2d_lon,geo_point_2d_lat,geo_shape_type,geo_shape_geometry_coordinates,geo_shape_geometry_type
1632,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Barbes,866,Bd_Barbes-Simart-Labat,865,Bd_Barbes-Doudeauville,2.349647322416861,48.88892473869973,Feature,"[[2.349644264091796, 48.88834030917757], [2.3496503807419256, 48.88950916822189]]",LineString
1412,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Gambetta,719,Pl_Gambetta,704,Gambetta-Sorbier,2.3964058029955666,48.86489091399575,Feature,"[[2.3947091203719255, 48.864680166018466], [2.3956473022019433, 48.86495251498735], [2.3981300461034283, 48.86488797972294]]",LineString
1418,1996-10-03T04:00:00,2023-01-01T02:00:00,Belgrand,755,Belgrand-Chine,719,Pl_Gambetta,2.4001145044419747,48.864813569082735,Feature,"[[2.3988440802984496, 48.8648661170734], [2.4013849285855, 48.86476102109207]]",LineString
1353,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Gambetta,673,Gambetta-Pelleport,732,Av_Gambetta-Chine,2.40065194006843,48.867362407058664,Feature,"[[2.3998961918548445, 48.866482698777425], [2.4014076882820152, 48.86824211533991]]",LineString
1766,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Macdonald,932,Macdonald_Prefecture,933,Mcdonald-Cariou-Pte_Villette,2.3849384651179832,48.89862142442385,Feature,"[[2.386187159058091, 48.898362706541725], [2.3848376078992244, 48.89866428283081], [2.383681235816713, 48.89883396457488]]",LineString
1947,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Haussmann,2098,Bd_Haussmann-Le_Peletier,2134,Richelieu-Drouot-Haussmann,2.339138421867985,48.87213491800337,Feature,"[[2.3400077802300103, 48.87203302457718], [2.33826906350596, 48.87223681142956]]",LineString
1547,1996-10-03T04:00:00,2023-01-01T02:00:00,Rue_du_Fbg_St_Martin,316,Rue_Fbg_St_Martin-Chateau_d'Eau,819,Bd_Magenta-Rue_Fbg_St_Martin,2.3576799035283083,48.872755088161995,Feature,"[[2.3582612710708917, 48.87373519414806], [2.357098535985725, 48.87177498217592]]",LineString
44,1996-10-03T04:00:00,2023-01-01T02:00:00,Chatelet,17,Bd_Sebastopol-Av_Victoria,7,Chatelet,2.347505671988261,48.85740111851203,Feature,"[[2.347115810745549, 48.85718042404097], [2.3475746321076763, 48.85734704907332], [2.34778189921595, 48.85775074635866]]",LineString
1970,1996-10-03T04:00:00,2023-01-01T02:00:00,Reaumur,2694,Reaumur-Dussoubs,2159,Reaumur-Petits_Carreaux,2.34836653616491,48.86713481513745,Feature,"[[2.347297511597765, 48.86736454178031], [2.3494355607320556, 48.86690508849458]]",LineString
7,1996-10-03T04:00:00,2023-01-01T02:00:00,Quai_de_la_Megisserie,7,Chatelet,6,Megisserie-Edouard_Colonne,2.346447962539128,48.857354964968415,Feature,"[[2.3457801143327073, 48.857529505895876], [2.347115810745549, 48.85718042404097]]",LineString
714,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_General_Leclerc,415,Av_Gal_Leclerc_Coulmiers,416,Pl_25_Aout_1944-Av_Gal_Leclerc,2.3258094121609365,48.823839582398065,Feature,"[[2.325682167459317, 48.823296529838515], [2.325936656862556, 48.82438263495761]]",LineString
1886,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_de_Clichy,2040,Av_de_Clichy-Jacquemont,2043,Av_St_Ouen-Av_de_Clichy,2.32456313022175,48.888109085027,Feature,"[[2.3255065870651292, 48.887573357751464], [2.3236196733783707, 48.88864481230253]]",LineString
916,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_de_St_Mande,525,Pte_St_Mande,513,Bd_Soult-Av_St_Mande,2.413251950175489,48.84399564392581,Feature,"[[2.413021157086924, 48.84401655968661], [2.413482743264054, 48.84397472816501]]",LineString
6512,2003-03-07T02:00:00,2023-01-01T02:00:00,Belleville,678,Fbg_Temple-Belleville,3376,Belleville-Rampal,2.3784196780489677,48.87249473283716,Feature,"[[2.3798074983802833, 48.87287533477427], [2.377031857717652, 48.87211413090006]]",LineString
6523,2003-03-07T02:00:00,2023-01-01T02:00:00,Belleville,3382,Belleville-Pelleport,3383,Belleville-Telegraphe,2.398545021114178,48.87552998650661,Feature,"[[2.399138640872546, 48.875555942493186], [2.39795140135581, 48.87550403052004]]",LineString
1518,1996-10-03T04:00:00,2023-01-01T02:00:00,Belleville,3626,Belleville-Dury Vasselon,756,Bd_Mortier-Belleville-Pte_Lilas,2.4046053570106096,48.87661619713866,Feature,"[[2.4056138987154747, 48.87693768754474], [2.4035968153057445, 48.87629470673257]]",LineString
1237,1996-10-03T04:00:00,2023-01-01T02:00:00,Pl_Republique,657,Bd_St_Martin-Republique,664,Pl_Republique-Bd_Magenta,2.3625733163289224,48.86822582189872,Feature,"[[2.3629141699624947, 48.86846499567971], [2.362232462695351, 48.86798664811772]]",LineString
400,1996-10-03T04:00:00,2023-01-01T02:00:00,Bastille,220,Bastille-St_Antoine,236,Pl_Bastille-Bd_Beaumarchais,2.368796475461352,48.85372236209332,Feature,"[[2.3687960065127225, 48.85393489447617], [2.3687969444099806, 48.85350982971048]]",LineString
6631,2007-07-16T04:00:00,2023-01-01T02:00:00,Av_Simon_Bolivar,3385,Av_Simon_Bolivar-face_17,3377,Belleville-Pyrenees,2.383948548285175,48.87429121947076,Feature,"[[2.3853746985022926, 48.87396805253261], [2.384713558785321, 48.8739838118689], [2.3842657775251856, 48.87406734184972], [2.3837541427174145, 48.87423769590883], [2.3831772103264544, 48.874588909094626], [2.3826493039997056, 48.87497644454178]]",LineString
1621,1996-10-03T04:00:00,2023-01-01T02:00:00,Ordener,860,Ordener-Clignancourt-E_Sue,859,Ornano-Ordener-Barbes-Boinod,2.3491319723490767,48.89166962461465,Feature,"[[2.349541357681194, 48.891605367342585], [2.348722587016959, 48.89173388188672]]",LineString
1897,1996-10-03T04:00:00,2023-01-01T02:00:00,Guy_Moquet,2049,Moquet-Lacaille,2048,Av_St_Ouen-Moquet,2.326069757461995,48.89275026978288,Feature,"[[2.327349966142161, 48.89302042354216], [2.3247895487818293, 48.89248011602359]]",LineString
6803,2013-09-05T04:00:00,2023-01-01T02:00:00,Av_de_Villiers,3526,Place_Monseigneur_Loutil,3527,Place_du_Bresil,2.303665045855563,48.88399424160524,Feature,"[[2.302718085592365, 48.88418982506549], [2.304612006118761, 48.88379865814498]]",LineString
4880,1996-10-17T04:00:00,2023-01-01T02:00:00,Pl_Felix_Eboue,3041,Pl_F_Eboue-Claude_Decaen,3045,Pl_Felix_Eboue_Ouest,2.3954623390634557,48.83939490768987,Feature,"[[2.395171252307565, 48.839451940043595], [2.395753425819347, 48.83933787533615]]",LineString
5113,1996-10-21T04:00:00,2023-01-01T02:00:00,Pl_de_la_Nation,2697,Pl_de_la_Nation-Face_14,2696,Pl_de_la_Nation-Face_7,2.395454414429114,48.84787203820562,Feature,"[[2.395126244233279, 48.84797705687782], [2.395782584624949, 48.84776701953343]]",LineString
1614,1996-10-03T04:00:00,2023-01-01T02:00:00,Ordener,856,Ordener-Marcadet-Stephenson,855,Marx_Dormoy-Ordener-Chapelle,2.3578367853494537,48.890363570877994,Feature,"[[2.3598430990010693, 48.890298346605626], [2.355830471697838, 48.89042879515036]]",LineString
5703,1997-03-04T02:00:00,2023-01-01T02:00:00,Pl_Marechal_Juin1,2985,Pl_Marechal_Juin-Bd_Pereire1,2286,Pl_Marechal_Juin-Av_Villiers1,2.296705327207949,48.884658449740016,Feature,"[[2.2966098583535395, 48.88475170294888], [2.2968007960623584, 48.884565196531156]]",LineString
6811,2014-01-06T02:00:00,2023-01-01T02:00:00,Alain,3149,Vercingetorix-Pernety,3017,Bd_Pasteur-Catalogne,2.316532754166699,48.83673542944284,Feature,"[[2.318295162822138, 48.83731779649873], [2.316962722409956, 48.83723843455575], [2.3153709317884177, 48.836120931817284], [2.31539748845189, 48.83546715979809]]",LineString
6500,2002-10-02T04:00:00,2023-01-01T02:00:00,Bd_des_Invalides,3364,St_Francois_Xavier,3366,Bd_des_Invalides-Tourville,2.314347055881273,48.85151652080053,Feature,"[[2.3144050595273074, 48.85181011941229], [2.314373663579563, 48.85142353897819], [2.3141824277865015, 48.85128225089278]]",LineString
4494,1996-10-15T04:00:00,2023-01-01T02:00:00,Quai_d'Orsay,2669,Quai_d'Orsay-Sortie_VERG_Alma,2359,Quai_d'Orsay-Rue_Malar,2.301788932643208,48.86243248108819,Feature,"[[2.301946952252506, 48.86243274648074], [2.30163091303391, 48.86243221569564]]",LineString
6497,2002-10-02T04:00:00,2023-01-01T02:00:00,Av_de_Villars,3364,St_Francois_Xavier,3370,Av_de_Tourville-Av_de_Villars,2.313160132221837,48.852761496121786,Feature,"[[2.312625229130502, 48.85376672288821], [2.3136950353131724, 48.85175626935536]]",LineString
5401,1996-11-03T02:00:00,2023-01-01T02:00:00,Pt_d'Iena,2374,Quai_Branly-Pt-d'Iena,2426,Pl_de_Varsovie,2.2921363528129968,48.859633715583115,Feature,"[[2.291126614655912, 48.86025116638271], [2.293146090970082, 48.85901626478352]]",LineString
4341,1996-10-14T04:00:00,2023-01-01T02:00:00,Av_Franklin_Roosevelt,2332,Av_Franklin_Roosevelt-Rue_Goujon,2469,Pl_du_Canada,2.3102656865810083,48.865855228960626,Feature,"[[2.3102932281010053, 48.86491895087809], [2.310238145061011, 48.86679150704317]]",LineString
97,1996-10-03T04:00:00,2023-01-01T02:00:00,Four,78,Bonaparte-Four,79,Rennes-Four,2.332537252586989,48.85254502856408,Feature,"[[2.3319642202747217, 48.85244639678182], [2.3331102848992566, 48.852643660346345]]",LineString
4290,1996-10-10T04:00:00,2023-01-01T02:00:00,Bd_Pereire,2305,Pereire-Bayen,2308,Bd_Pereire-Guersant,2.290928056509249,48.88138164434679,Feature,"[[2.2899341906831414, 48.88083887626199], [2.2919219223353564, 48.881924412431594]]",LineString
398,1996-10-03T04:00:00,2023-01-01T02:00:00,Bastille,235,Bastille-Richard_Lenoir,234,Bastille-Fg_St_Antoine-Charenton,2.3695790356333504,48.85339149699337,Feature,"[[2.3697101505586144, 48.853297800787615], [2.369447920708086, 48.85348519319912]]",LineString
396,1996-10-03T04:00:00,2023-01-01T02:00:00,Bastille,233,Pl_Bastille-Lyon,232,Pl_Bastille-Bd_Henri_IV,2.3685566784884307,48.85291848338458,Feature,"[[2.3684732509244273, 48.8529973525261], [2.3686401060524336, 48.85283961424305]]",LineString
4947,1996-10-18T04:00:00,2023-01-01T02:00:00,Quai_de_Jemmapes,2896,Jemmapes-Grange_aux_Belles,2897,Jemmappes_Alibert,2.3650411130038016,48.8721539743887,Feature,"[[2.3658896013078357, 48.87104883240301], [2.3641926246997675, 48.8732591163744]]",LineString
4943,1996-10-18T04:00:00,2023-01-01T02:00:00,Quai_de_Valmy,2619,Valmy-Recollets-L.Sampaix,2620,Valmy-Varlin,2.3639294304029725,48.87599877444672,Feature,"[[2.36534966821068, 48.877620967999924], [2.363522274734486, 48.875627497621174], [2.3629384196562913, 48.874877979788614], [2.3628316049323566, 48.87421083272926]]",LineString
4480,1996-10-15T04:00:00,2023-01-01T02:00:00,Quai_Andre_Citroen,2387,Rond_Point_Mirabeau,2386,Quai_Andre-Citoen-Javel,2.277846719583887,48.846761047065584,Feature,"[[2.2787565848874642, 48.847394791620914], [2.2769368542803092, 48.846127302510254]]",LineString
1137,1996-10-03T04:00:00,2023-01-01T02:00:00,Gal_Guillaumat,584,Av_Pte_de_Plaisance,628,Pte_Plaine-Gal_Guillaumat,2.294229277193273,48.82880896104342,Feature,"[[2.292856415495108, 48.82776295820246], [2.294179187954112, 48.82886911277792], [2.295690992323241, 48.82972681417887]]",LineString
5091,1996-10-21T04:00:00,2023-01-01T02:00:00,Daumesnil,2686,Pl_Renard,540,Pte_Doree-Sortie_PI,2.40907551237917,48.8347453666598,Feature,"[[2.409885423291896, 48.83446360864247], [2.4082656014664443, 48.83502712467712]]",LineString
954,1996-10-03T04:00:00,2023-01-01T02:00:00,Daumesnil-Pte_Doree,508,Pte_Doree,2686,Pl_Renard,2.407570936392469,48.83527777217952,Feature,"[[2.4082656014664443, 48.83502712467712], [2.4068762713184935, 48.83552841968193]]",LineString
5094,1996-10-21T04:00:00,2023-01-01T02:00:00,Daumesnil,540,Pte_Doree-Sortie_PI,2686,Pl_Renard,2.4089154293352593,48.834603016156066,Feature,"[[2.4081581463434567, 48.83488005071903], [2.4096727123270623, 48.834325981593096]]",LineString
1808,1996-10-03T04:00:00,2023-01-01T02:00:00,Souterrain_Pantin_vers_Porte,803,Pte_Pantin-PE-N3,798,Bd_Indochine-Av_Pte_Chaumont,2.396981113986632,48.888128758218215,Feature,"[[2.39698697288706, 48.8867702637491], [2.3969752550862036, 48.889487252687324]]",LineString
4211,1996-10-10T04:00:00,2023-01-01T02:00:00,Av_Pte_Asnieres,2260,Pte_Asnieres-Peripherique,2257,Av_Pte_Asnieres-Av_Brunetiere,2.3021694381003854,48.89149690357161,Feature,"[[2.30265630849735, 48.89111460832569], [2.301682567703421, 48.89187919881753]]",LineString
5384,1996-11-01T02:00:00,2023-01-01T02:00:00,PI_Cloture,2841,PI_Cloture,941,AI_Villette,2.393102826791801,48.89868823220737,Feature,"[[2.3920537265897206, 48.89966726263592], [2.3923545573771894, 48.89948474501785], [2.392709534608081, 48.8992277323396], [2.392963485265971, 48.89898381315015], [2.393194115649484, 48.89872642042616], [2.393441817343454, 48.89843541640165], [2.3936683833520593, 48.89796208587646], [2.3938612360788065, 48.89747159606963]]",LineString
5343,1996-10-29T02:00:00,2023-01-01T02:00:00,PI_Bercy,2824,AI_A4,2823,SI_A4,2.3913361939601687,48.82737538343602,Feature,"[[2.392831855840472, 48.82772161877451], [2.391672645571156, 48.8275117415625], [2.389862717613071, 48.82693952382681]]",LineString
5210,1996-10-25T04:00:00,2023-01-01T02:00:00,PI_Sevres,607,AI_Sevres,609,SI_Sevres,2.277023077640262,48.833932745540864,Feature,"[[2.279596870509634, 48.832903863614455], [2.2759060151278185, 48.83440312423125], [2.2744222636673475, 48.834887782362884]]",LineString
1086,1996-10-03T04:00:00,2023-01-01T02:00:00,Quai_d'Issy,605,Quai_Issy-RD7,597,Quai_Issy-Sortie_BP,2.2658591490161273,48.83506783301837,Feature,"[[2.2664129786653433, 48.83557994252555], [2.2653053193669117, 48.834555723511194]]",LineString
5498,1996-11-12T02:00:00,2023-01-01T02:00:00,AE_Bagnolet_bretelle_3b,2828,AE_Bagnolet,3158,Bagnolet_bretelle_3b-Bretelle8b,2.4136030407731464,48.86541377509452,Feature,"[[2.413735538770836, 48.86451506971899], [2.4136112612566216, 48.86511824113125], [2.4136001137694243, 48.8655587725002], [2.413577442934094, 48.865925825269876], [2.413432747017669, 48.86629953760102]]",LineString
1108,1996-10-03T04:00:00,2023-01-01T02:00:00,SI_Sevres,617,Pte_Sevres-PI,609,SI_Sevres,2.2784852753839306,48.83352847121017,Feature,"[[2.279596870509634, 48.832903863614455], [2.277373680258228, 48.83415307880588]]",LineString
5405,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_Andre_Brechet,2849,PE_St_Ouen,2082,AE_St_Ouen,2.322057997228478,48.9003948783181,Feature,"[[2.3248192767902665, 48.90066924145629], [2.3227424381526376, 48.90061152431031], [2.3216268477052084, 48.900452299628654], [2.319351922793548, 48.89977739504843]]",LineString
5420,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_Villiers,2762,SE_Ternes,2744,AE_Champerret,2.2850980055794867,48.884097251410424,Feature,"[[2.286116805891492, 48.88468262814689], [2.2840792052674814, 48.88351187467396]]",LineString
5416,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_Courcelles,2733,SE_Champerret,2267,AE_Asnieres,2.295647327035339,48.88940688292861,Feature,"[[2.2989401170086374, 48.8906532993252], [2.2972442703610905, 48.88979074068338], [2.2939897024495193, 48.888914893610135], [2.2922647530132485, 48.888382540945756]]",LineString
5215,1996-10-25T04:00:00,2023-01-01T02:00:00,PI_Pont_Aval,2727,SI_Georges_Lafont,598,AI_Quai_Issy,2.2637905230294613,48.835044628329186,Feature,"[[2.2676655714011544, 48.835057723485306], [2.2665494958868213, 48.83487953552275], [2.265696505712838, 48.83489062557981], [2.2599065972328747, 48.835275147275425]]",LineString
5432,1996-11-05T02:00:00,2023-01-01T02:00:00,PI_Dauphine,2800,AI_Dauphine,2796,SI_Dauphine,2.273660555722455,48.871843769383126,Feature,"[[2.2718691374982485, 48.86992365353901], [2.275451973946662, 48.87376388522724]]",LineString
6114,1998-01-19T02:00:00,2023-01-01T02:00:00,Bercy_bretelle_15,2882,Bercy_bretelles_7-10-15,3167,Bercy_bretelles_1-4b-15,2.389984794010309,48.82749587866469,Feature,"[[2.3901853947266454, 48.828076346937685], [2.3899971021998856, 48.82779796674668], [2.389931663953658, 48.82758140616485], [2.3899171018731873, 48.82724271859823], [2.38999553569207, 48.82687594126858]]",LineString
6115,1998-01-19T02:00:00,2023-01-01T02:00:00,Bercy_bretelle_10,3170,Bretelle_10-RD123(dpt94),2882,Bercy_bretelles_7-10-15,2.390718512781343,48.826557067636365,Feature,"[[2.38999553569207, 48.82687594126858], [2.390748057726544, 48.826459572854645], [2.3909774972839672, 48.82642333663901], [2.3913293389148005, 48.82641969570448], [2.391489765559232, 48.82643886829485]]",LineString
1142,1996-10-03T04:00:00,2023-01-01T02:00:00,SI_Plaine,629,Pte_Plaine-Acces_Periph,631,SI_Plaine,2.296003554347446,48.82688642911699,Feature,"[[2.2990199920357766, 48.82604275473343], [2.298163475509816, 48.82644162505352], [2.294977999597881, 48.82714500070606], [2.293590955777377, 48.82736120207612], [2.292936248285221, 48.82756947886834]]",LineString
1178,1996-10-03T04:00:00,2023-01-01T02:00:00,SI_Brancion,636,Julia_Bartet-PI,638,SI_Brancion,2.3035557207162176,48.82512333227669,Feature,"[[2.3047525619133657, 48.82476050622081], [2.303530097332501, 48.82515422005763], [2.3023465255632067, 48.825442408038164]]",LineString
6123,1998-04-10T04:00:00,2023-01-01T02:00:00,SE_A6A,3175,SE_A6A-Orleans_bretelle_4,2759,SE_A6A,2.32978866343375,48.81903077683391,Feature,"[[2.329124102090483, 48.81921382686845], [2.330453224777017, 48.818847726799376]]",LineString
6779,2012-11-06T02:00:00,2023-01-01T02:00:00,A6B_W,3155,A6B_W,3513,A6B_W1,2.3559161694648916,48.814938903324446,Feature,"[[2.35547181463226, 48.8143247168777], [2.356360524297523, 48.8155530897712]]",LineString
1001,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Gravelle,566,Pte_Charenton-Av_Pte_Charenton,527,Gravelle-Sortie_PE,2.4021419530281958,48.82957138719595,Feature,"[[2.4034304217908247, 48.82927525834054], [2.401843764544142, 48.829691619394005], [2.40098907401486, 48.82974310252769], [2.4008662683866646, 48.829644833957005]]",LineString
948,1996-10-03T04:00:00,2023-01-01T02:00:00,SI_Doree,540,Pte_Doree-Sortie_PI,538,SI_Doree,2.4108401938702366,48.835012606191704,Feature,"[[2.411761820956973, 48.83561655375158], [2.4107267194512088, 48.83490522483577], [2.409885423291896, 48.83446360864247]]",LineString
1466,1996-10-03T04:00:00,2023-01-01T02:00:00,RN14,779,RN14,893,Pte_Clignancourt-PE,2.344241502375712,48.90096651309152,Feature,"[[2.344248090637455, 48.900652503624215], [2.3442349141139687, 48.901280522558814]]",LineString
4034,1996-10-03T04:00:00,2023-01-01T02:00:00,SE_Clichy,2088,Pte_Clichy-Sortie_PE,2087,SE_Clichy,2.311486952906961,48.89729961191489,Feature,"[[2.312719531430791, 48.897695326639365], [2.310254374383131, 48.896903897190406]]",LineString
1871,1996-10-03T04:00:00,2023-01-01T02:00:00,AI_Clichy,3584,AI_Clichy-1,2025,Pte_Clichy-PI,2.311016380030603,48.89665014569932,Feature,"[[2.3105806722112745, 48.89644424374511], [2.3114520878499314, 48.89685604765353]]",LineString
5190,1996-10-25T04:00:00,2023-01-01T02:00:00,AI_Champerret,3582,AI_Champerret-1,2735,Caporal_Peugeot-Bd_Somme,2.290612651053462,48.88694791577944,Feature,"[[2.290102848392378, 48.88658087255261], [2.2911224537145456, 48.88731495900627]]",LineString
1906,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_de_Clichy,2043,Av_St_Ouen-Av_de_Clichy,2055,Av_Clichy-P_Ginier,2.3258598930157013,48.887049159014964,Feature,"[[2.326057206933459, 48.886626578122176], [2.3256625790979437, 48.88747173990776]]",LineString
4368,1996-10-14T04:00:00,2023-01-01T02:00:00,Av_de_la_Grande_Armee,2342,Grande_Armee-Forge,2344,Grande_Armee-Tilsitt,2.2924369001884477,48.874726813840624,Feature,"[[2.2930999559690353, 48.874517552999215], [2.29177384440786, 48.874936074682026]]",LineString
4224,1996-10-10T04:00:00,2023-01-01T02:00:00,Av_Friedland,2264,Place_Guillaumin,2266,Av_Friedland-Arsene-Houssaye,2.299997672740901,48.8742208121303,Feature,"[[2.2989515410456334, 48.874105289627494], [2.3010438044361687, 48.8743363346331]]",LineString
5631,1997-01-08T02:00:00,2023-01-01T02:00:00,Av_du_Maine,2924,Vaugirard-Montparnasse-Maine,2959,Souterrain_Maine_NORD,2.3202788466888484,48.844224874323544,Feature,"[[2.3205934533861297, 48.84324712709539], [2.320038900386177, 48.84467537785785], [2.32004665006379, 48.84478114212426], [2.3201219424322894, 48.844910107101995], [2.3202946270529305, 48.84498649099327], [2.320400293655302, 48.845091408476364]]",LineString
1213,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_General_Leclerc,414,Av_Gal_Leclerc-Sarrette,415,Av_Gal_Leclerc_Coulmiers,2.3259937976402587,48.82462649547098,Feature,"[[2.325936656862556, 48.82438263495761], [2.3260509384179615, 48.82487035598436]]",LineString
5321,1996-10-28T02:00:00,2023-01-01T02:00:00,AE_Maillot_bretelle_11,2815,AE_Maillot,2912,Mailot_Bretelles_9-10-11,2.2817229301342024,48.87970168738591,Feature,"[[2.2819490372528346, 48.87949694776589], [2.2818158045393977, 48.87972741369373], [2.281419029076718, 48.87979438981822]]",LineString
